"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Europe & Central Asia","ECS","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","480268.328758039","491159.124840778","501781.325431166","515426.459461859","529447.903527197","536908.526234294","537756.857930115","540445.914244375","549783.204458863","556216.935886797","559762.232196506","558954.336096547","564993.082057673","567123.265797452","577697.59218375","576259.215460444","579034.928100751","579307.821070448","573608.06980261","577431.086261058","574792.918560282","551971.604472387","524343.819543965","499681.222734793","478389.030294932","450307.829632698","432906.548311007","415460.825313895","398192.794153691","390550.447287505","384840.387161991","378402.478125403","376605.278560403","377482.703564701","373569.126256866","370973.355540282","366372.380864964","363032.449588848","359143.208900207","","","","","","","","","","","",
"Ecuador","ECU","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","4121.80003452709","3774.90064501973","4171.28548305682","4183.84915616667","4448.53921003352","4735.75626914754","4884.95799960963","4773.61278954216","4626.28466555353","4972.1762207833","5286.66184865278","5426.76795141936","5553.36534479144","5314.02749176391","5994.94570933508","6195.78352006025","6696.12331553019","7138.13318474137","7231.4512123011","7253.91588161413","7280.91754839819","7732.46557162982","8267.20770384436","8884.69889839607","9365.90551058599","9712.62272290575","9742.67406185344","9198.24696693258","9069.81545211271","9166.52473931345","8367.79118615437","8695.25066934187","8412.75933772054","9548.2257263835","10233.3982874494","9892.21292722621","9911.1612869818","9703.81959944032","9605.98841244367","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","10538.9440014427","10476.2092055302","10493.4625865481","9765.808233381","9973.61821752748","9921.75064580006","9972.33602532949","9732.74609821785","9751.74635557898","9578.78232664107","9187.72889118725","9123.10799221072","9484.13638406373","9321.97243376459","9346.97015148513","9067.90173053337","9380.41913488649","9527.23338646922","9415.45682349896","9941.91098581703","10477.4117975966","11078.4382405075","11682.1686725833","11987.2371638355","11956.3606718619","12124.8715460003","11995.2299621623","12608.6086652743","11800.0450629422","13102.0569585908","13252.7215252433","13100.3048315793","14054.65405857","14648.4170209818","14883.4450414521","14821.8240173009","14993.5352787861","15086.7968091547","15219.0991166508","","","","","","","","","","","",
"Euro area","EMU","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","162131.487625434","161677.824583441","162454.516047584","166755.980385123","170415.314742084","171037.275987246","171241.364163069","172848.663368001","175717.698079195","177509.087750353","179595.830128843","179391.052063931","181138.043511223","180730.247961356","184241.870291505","183768.923153835","184918.250734717","181260.252559635","180903.3272998","180807.8807391","182115.997816979","178073.930232429","171545.730419798","166097.425455175","162852.484575751","162324.044937711","162191.401800661","162269.741153384","159961.970349427","160042.426943098","158866.386835454","157678.424788231","155733.381910975","153621.016262743","152001.278364259","151420.016803921","150105.285454135","149354.030449776","148311.172618371","","","","","","","","","","","",
"Eritrea","ERI","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","1393.65426693003","1402.39471841855","1371.95432595197","1395.43788534976","1365.63476649566","1321.60770481181","1314.83596410166","1337.00848623006","1337.25698355892","1350.53818359592","1375.69922860483","1360.5894434247","1370.65296461412","1404.14064964145","1346.64284509552","1383.63445020334","1442.49592051725","1398.28164730505","1398.63806897055","1461.18363919833","1488.24134951563","1482.49098980732","1526.4424628702","1272.52871681656","1295.09260695846","1326.20893475839","1522.9415188685","1759.08664212399","1891.55638713159","1988.79271541435","2000.60378083197","1854.76413519752","1778.55188186829","1819.25438420075","1789.51883514694","1806.85594542199","1813.7604902355","1872.2221872661","1821.05232434336","","","","","","","","","","","",
"Spain","ESP","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","13370.6594534349","13462.9050844995","13544.5714590317","14152.4560308482","13839.9931704375","13798.7088457504","13974.747161985","14252.6700761361","14544.2321262825","14188.8696255866","14480.4425971231","14425.5386689269","15799.7557598846","15405.213612386","15671.4699616115","15508.3529100013","16382.5053825137","15557.5775053295","17607.20318259","17422.1656409301","17684.806589986","17851.6871106123","17800.7631889931","17618.704666504","17604.0849156957","17943.3053918275","18067.0489419612","18949.4857089023","19289.7863525184","19721.1890316417","19999.2301908431","20327.6034163322","20676.6602844443","20802.239678245","20953.8663773581","20650.0671196546","20570.3285804982","20384.9808293546","20241.0390083762","","","","","","","","","","","",
"Estonia","EST","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","1276.61701737727","1338.27773658081","1394.73949605847","1427.05473415624","1469.27651316289","1502.14046710146","1503.8196728315","1515.37173118259","1552.06424142148","1569.85579493826","1579.2685840022","1560.55371096491","1578.04876974371","1616.74056645267","1640.63793312004","1657.06542601859","1667.05398236644","1696.61627406797","1669.96974148555","1692.1026105669","1685.23748777103","1601.696246605","1495.77350671192","1262.84317023592","994.753833706878","902.981077830016","819.021148373149","771.148285093988","750.976960678916","698.676103802775","637.962269119107","633.680412122459","633.367829336784","625.05411016294","643.580946266814","642.996273849451","652.97943251029","650.4217269644","654.117357345865","","","","","","","","","","","",
"Ethiopia","ETH","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","28188.9922173675","28070.2048780625","27528.6278458989","28240.2473511435","26367.918050244","25876.4729288921","25944.1466924385","27332.7762378199","26366.5163318326","27112.0236503331","28748.4135407604","27274.8395236093","28506.2176439597","28540.9001983706","27588.2538051173","27978.7663797301","29522.7228751941","28308.1777673569","27933.8498527347","29976.9346674714","32590.609607171","30548.0540597997","32449.2028088514","29601.252920533","29479.0673486994","30548.4728531039","31478.5392723681","32633.5684749947","34724.4692357661","35665.0983194509","33273.1750644036","33563.9354425128","38839.312134786","37017.4497373362","36740.0447491068","38334.7449632537","43450.1600455425","41655.7796460135","42677.9902534306","","","","","","","","","","","",
"European Union","EUU","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","250779.686727331","252305.849078388","256086.592211552","264295.699381595","271053.117757057","271902.066611302","271264.342860932","272872.31425642","276944.771500765","279896.082506222","281317.059612816","279507.596704908","282415.642307686","281510.190830952","286387.96318828","285520.30741492","286379.918009496","281434.725282724","280079.699140169","280595.52986011","280076.5721181","270236.961941771","257751.451425004","246328.290501079","240765.782235655","237276.895418593","236813.740584868","236666.296747807","233255.109340498","232334.247630933","228583.230765112","225040.972192988","221878.768030906","221128.356243763","219642.257955987","218831.404476089","216916.461419091","215787.732782722","214293.32923838","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","190342.120937229","161942.846779254","161360.366668808","171689.506246841","149975.408784225","164444.473521689","161910.190091036","178631.824338541","171777.544237215","188815.773016422","197554.423627158","179461.186381186","198324.919755744","190481.698797159","174256.129331133","167455.650995004","166208.432474369","183854.98082732","164856.217162289","175492.398003815","209621.916908003","178292.755960144","221552.875689432","185930.557117556","197067.45152278","208372.30465499","200884.973557004","206299.17482311","194761.185526441","202314.513995761","206590.783750782","216881.292908993","210069.226480568","211177.822126601","219384.17196573","226027.455768633","298051.516833324","412002.544743124","322656.450823007","","","","","","","","","","","",
"Finland","FIN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","3365.30865397039","3328.65621683201","3281.33580786948","3299.97889376968","3260.3112918598","3175.84687819196","3175.21751208597","3120.4204874965","3152.82954453558","3123.20680714049","3161.06654094412","3129.23087788688","3077.99076102219","3034.91306007341","2925.24640465311","2864.92889041329","2826.01433935206","2724.66686380065","2616.99569336657","2560.33363139433","2564.32854986931","2427.91345689609","2356.95382512284","2308.18049323164","2321.76056970976","2230.30839863707","2220.97004304706","2238.63198906734","2185.49587687953","2133.55931137056","2108.14143517206","2083.27078362456","2087.84646801969","2063.82048098145","2026.04883238936","2021.09169744304","1993.44130008826","1977.96671947681","1955.90761178385","","","","","","","","","","","",
"Fiji","FJI","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","347.898696699622","338.498677261","342.507919559129","347.790931983282","367.267845013366","388.163404609411","380.623171885263","394.840112423728","384.683303660627","415.001334552976","423.23641971825","428.387220314423","440.851319750498","439.940580831247","462.508499285866","481.388201302669","496.972751911146","508.015600449782","518.416817321255","523.16377851657","524.934660915263","537.206375864557","538.472837060296","572.873199553614","591.630350972122","614.03060508635","611.037430113719","606.489931306063","596.478664767642","577.529450203251","576.071423624984","587.191877041201","562.838626348708","552.61712935206","553.14982015318","553.475508606951","554.031953431493","553.803171312004","554.083767026351","","","","","","","","","","","",
"France","FRA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","38212.4636192303","38480.0601490346","38729.5410330717","39699.1122205202","41004.8307729537","41447.202308198","41612.9596058599","41723.5838361607","42048.1982132218","42694.570603785","43123.9236320279","43064.2863313659","43031.7678924046","43243.1127524717","43399.6351747146","42658.3760669283","42850.4583252429","41230.9361017398","40403.0268950906","40405.7866463529","40723.4382171851","40674.8035869479","39771.1207257945","38718.8445816226","38755.2674175373","39042.7566292909","39134.2478443332","39129.2502582383","38168.8736210761","38458.6153695337","38307.9012365723","38457.8019359995","37978.1227222176","37119.9602149149","36681.1137683456","36886.4676158739","36543.8577283362","36305.6672513472","36018.15640684","","","","","","","","","","","",
"Faroe Islands","FRO","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","14.0653370725088","13.3990228432397","13.7739134110765","13.6711065920792","13.5816060944164","13.3803243627888","14.0051011725568","14.0046930759141","13.7516045626965","13.2964976364861","13.2531061135939","13.0707908880316","12.9263371815001","13.048908864378","13.0342272943013","12.8800616408288","12.821743436162","13.0670251906319","13.1315220247174","13.1315153206641","13.2175162647022","13.2691151135265","13.3379153743541","13.4067110839024","13.4067020338505","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066929854788","13.4066755650215","13.4066755650215","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","12.3175784868248","13.4995333265583","14.8804170860526","13.6004007650104","12.5225036697925","11.4446107751093","6.08917756320703","8.56699041031952","8.53173742330377","8.63717294318327","8.74929781448635","11.4207244348454","11.4117856971189","11.4028511599271","11.3939145224679","11.7872525867102","12.4203697701447","12.9465497425638","13.3657988047694","13.7850373656384","14.2042801270421","14.6235186879111","15.0427677501167","15.4620063109857","15.4534981280604","18.7604481031124","18.7519357196525","18.7434254364599","18.7349151532673","18.7264027698073","18.7178924866147","18.7178924866147","18.7178924866147","18.7178924866147","18.7178924866147","18.7178924866147","18.7178924866147","18.7189946649005","18.7189946649005","","","","","","","","","","","",
"Gabon","GAB","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","34.0008202394025","25.1843117703145","27.5111979374125","28.5364539324479","25.7995031721475","28.1689764597531","31.9807558247125","36.5049080608054","40.2744573507023","45.559956491365","42.222215862265","40.3120899405949","42.6803135691433","42.4990331956974","39.6935864171936","45.1131750248229","51.8537960740442","58.7548565440658","56.4966008122799","61.8339450518097","71.6308226027072","71.7261390346247","84.5545361386684","73.9701339512878","76.5695592072813","76.3157986085204","74.0723035554802","73.4211030703951","272.604041762719","94.2205460326727","71.1558534484237","100.153124933933","88.0057647125642","80.7484716010947","92.0587471779607","96.317988496075","75.6454604875885","74.1512904089616","206.978601727755","","","","","","","","","","","",
"United Kingdom","GBR","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","26119.0170500149","26433.7040935206","27521.6532781729","28899.2234459116","29514.4875169941","28645.3391414054","28122.4906130139","26606.5119885858","26782.4221885136","27095.8597829889","26943.6616011372","26574.5068549582","27181.8989140875","27553.7300309161","27284.3991003564","26984.2732102007","28829.4933106293","28614.9079481097","28517.4410524802","28778.9352555777","29125.9746068994","28633.7210926549","28622.7196823906","28459.7160452158","28386.6985715195","27949.3481453643","28051.6702289642","28028.3469703696","28135.9127913947","28096.2967090423","27181.6901475156","25600.2386296686","25124.1048771545","25440.3446482921","25486.2632128273","25121.3997328426","24840.5219525947","24496.5733546654","24184.1585903764","","","","","","","","","","","",
"Georgia","GEO","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","2125.84202611109","2239.75542205839","2333.84147537277","2388.94312273476","2455.3747461811","2531.92904904655","2548.88952678364","2567.06620631943","2580.76099939874","2606.54986681716","2620.27628992235","2622.64005678364","2563.89810008147","2517.02983666822","2577.55090881699","2577.88447327322","2595.65397398312","2653.40315532439","2607.46957387788","2602.40230091314","2584.07501120762","2489.8437664132","2404.29651792167","2004.73214819239","1849.38203216107","1822.601145478","1885.57925735987","1950.94615028684","2022.25448944372","2029.95314533203","2145.26338707048","2216.96651347605","2203.7721300891","2237.47824921883","2245.32465891331","2240.97565637035","2279.00628892604","2315.93096271481","2354.33645098231","","","","","","","","","","","",
"Ghana","GHA","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","2803.69658373828","2741.74298225655","2799.14893791191","2966.276281954","2436.38723744261","2592.568597275","2642.89797522044","3237.8849734281","2738.73245907582","2876.32263061357","3510.46676075827","3003.02295808716","3264.66516702295","2963.42495903636","3061.01963492978","2803.02168383672","2857.64077377859","3037.24922942208","2755.72131142445","3130.98046357491","3733.60775124199","3128.0454870098","3505.76783267663","3254.82484754275","3237.88564551365","3627.50917696864","3645.32099806508","3773.90543334875","3545.31865972334","3234.49988857301","4035.01278820809","3784.07935929054","3469.41541872534","3133.47240975093","2905.50351376925","3684.91460755718","4468.55774000085","8929.99536375016","13554.1133935334","","","","","","","","","","","",
"Gibraltar","GIB","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",
"Guinea","GIN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","4069.26781220265","3997.63624190479","3948.24354118004","4334.39612885179","3823.2716917079","3989.98536709807","4062.36902212161","4393.40515554674","3719.21468228582","3802.95177337972","4862.17024617432","4341.40488892987","4692.86981854119","4461.0058297904","4410.32661031696","3828.82645772097","3328.99221759834","3372.67958414563","3085.66795217847","3427.56731928078","4369.29786716044","3514.60571556625","4023.99734815802","3866.58665985616","3925.47527822548","4405.66960357109","4441.50022710867","4587.51444486273","4625.19135039588","4770.21487205371","4714.19406370051","5139.49071964654","5239.54163717147","4847.02752880256","5016.38109319897","5365.88363803708","9698.16166829635","10508.4564999801","15362.8858538902","","","","","","","","","","","",
"Gambia, The","GMB","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","400.107318236008","404.028000662197","387.519935208342","381.440858460772","369.553156388806","382.413118410447","390.234247187169","408.387666262358","391.279543933","379.116335094411","426.679719783001","424.651684853821","442.893025319684","384.745692101456","361.468355851827","362.591864452497","379.355960894089","394.765897377605","400.603689114313","400.663210690245","427.060802787415","401.546383600882","414.878634835702","395.495817982221","408.303542155005","429.693994041159","426.151609664913","418.7607269501","407.031834491493","418.370291455297","451.674606343192","506.905741486442","505.371424797937","367.666536659014","434.843026212245","446.39555502321","450.074832723299","710.942773909959","554.756562460051","","","","","","","","","","","",
"Guinea-Bissau","GNB","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","448.30429266818","445.206539084738","454.091230632197","487.169941105063","502.725598335978","621.694572959562","691.284485994399","686.23666150507","572.628190768786","592.452899666482","645.319186310774","714.304360974243","945.441741241991","838.709579325329","762.082838239913","596.669232523189","586.105148321891","588.870895847456","579.959677923706","638.103092043111","718.391397174014","657.154238881487","712.746634706156","695.581128873001","702.223392303222","747.51336783129","733.381236087326","726.963491233929","770.290888764204","848.512009983028","769.796090986125","891.769787852081","829.109236389442","769.004916085034","843.645249539611","846.053122014681","970.851909459415","1030.52661588238","975.493311219078","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","6.24862124726949","6.42786772183987","6.54871248301438","6.68722217258879","7.07084440019519","7.30004384280138","7.07995662000255","7.26410133802351","7.27250534768957","7.37759852399542","7.45379874279288","7.55327433409004","7.61372653847329","7.71716218380786","7.80808632667289","7.83856750633089","7.89689382012984","7.96412673756524","8.02675859937625","8.10018394498663","8.34403653265159","8.45061039742012","8.52651825900624","8.60322422217508","8.64484311944668","8.72049684868672","8.77487697021259","8.84285212211991","8.88038389918106","8.97529077897059","9.01946360130691","9.09676394012815","9.09676394012815","9.12929708096067","9.12929708096067","9.12929708096067","9.12929708096067","9.12929708096067","9.12929708096067","","","","","","","","","","","",
"Greece","GRC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","3932.5031507362","3864.74474641659","3964.21109653753","4177.42918502991","4553.57320080621","4554.1558149616","4501.0306031612","4373.58617197776","4222.4849597488","4147.51129706794","4097.12651407052","4021.67798094794","3916.17336227352","3865.52625588747","3791.70837031442","3753.6987824373","3750.416484665","3762.07842900242","3791.43428542877","3763.79613263249","3728.9405581996","3662.85335759155","3636.22469828405","3652.60619532821","3660.62562504476","3686.70103193406","3709.81649007978","3715.55811687657","3680.04026514872","3661.58494314719","3679.79365175966","3704.89581577417","3649.71946190351","3632.78351528875","3638.29476376288","3645.01404399584","3669.77585969067","3690.62641055799","3714.58836044554","","","","","","","","","","","",
"Grenada","GRD","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","10.251698000645","10.3961155321721","9.05905427042475","9.47575990890228","8.8685675851954","8.04343829237493","9.57022594258073","10.4306947534307","11.4820163261043","11.2134984090253","10.9337041566895","10.8453135662961","10.5832142761828","10.1806814516273","9.52439705946026","8.71571874052701","7.99728197757882","7.51611829485297","7.25557908330717","7.29179042230237","7.33142456695379","7.36267717479951","7.40326925137693","7.45667757921246","7.5193636279204","7.58519923750583","7.5751194245428","7.57537859753045","7.57531558951076","7.61880939542156","7.49130447653923","7.53965872108881","7.55575495982518","7.63564912879025","7.64468027827895","7.64568840659397","7.65198017741334","7.65432512587941","7.65731800681462","","","","","","","","","","","",
"Greenland","GRL","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","5.51949790412866","5.64424181158824","5.88723644005177","3.50069448993932","3.59741390042856","3.39919046046166","3.33271720971698","2.46446438811474","2.96873794227521","3.09929202925701","3.41764571945517","3.93217235863283","4.00906923610133","3.83220614488904","3.61057186518012","3.58852808943862","3.58852808943862","3.62270447942462","3.62270447942462","3.65688086941061","3.67396906440362","3.67396906440362","3.75941024939534","3.75941024939534","3.75941024939534","3.75941024939534","3.75941024939534","3.75941024939534","3.75941024939534","3.75941024939534","3.55440399610897","3.5430136163364","3.31278084220732","3.37220475570926","3.32616920628421","3.32616920628421","3.30315153658506","3.29164291176221","3.27437934444775","","","","","","","","","","","",
"Guatemala","GTM","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","2040.557563067","2242.20464879705","2410.14496431451","2368.45381784699","2231.50672716086","2194.64787574999","1882.90582708449","2062.36862918912","2128.21537019137","2277.18229076675","2650.03266732719","2725.21845700768","2736.86380923325","2884.84381419358","2807.97066974583","2824.67808627318","2799.65676154793","2847.98244246191","2911.75516948276","2851.87297765095","2860.59580789664","3019.34031296729","3134.2539192218","3370.48190642424","3223.73622856961","3234.57801851742","3265.4929033776","3243.35125517885","10217.3399375355","3465.38143527814","8090.23392854415","3428.64965004031","3701.92257233844","6981.68322172105","3467.38803067849","4121.37389028727","3382.44229874825","3422.91508014173","3395.37595494972","","","","","","","","","","","",
"Guam","GUM","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","10.121337516305","7.73857760157169","7.76324253193491","7.66501019387958","6.62974230852634","6.6558141239585","4.91944245680655","5.13421877563117","5.19036396181525","5.29679584851276","5.13888136908813","5.27671288234396","4.80954084448084","5.04694300713286","4.91298539494887","4.62821458019392","4.45321952974668","4.38324738066067","4.49658398019306","1.90863542495905","1.40254747086095","1.38802710470234","1.39559945051385","1.40205233283957","1.40113119759707","1.40020794108456","1.4012811776866","1.4565434114881","1.45761664809012","1.53997023009038","1.62232171182332","1.67936287204735","1.73459780237366","1.73544631037213","1.75093754610345","1.7518574631909","1.7587802173221","1.76241836338694","1.76691293545805","","","","","","","","","","","",
"Guyana","GUY","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","1450.59060281198","1319.17355799253","1128.79007989944","1225.04663347605","1445.86304808673","1616.38389905588","1271.35311738575","1538.00053638689","1346.96274101201","1027.01816132473","1087.039474864","999.966382162346","1073.10554534731","886.488644665846","975.164241334917","812.015055634573","858.35373664234","815.219013435736","787.900164280562","756.601161529681","652.03949987525","835.26990852251","933.740248870879","1046.6691025052","1032.26063858955","1196.18778430899","1156.44030923283","1133.87797748929","1152.72199596427","1041.55173816481","848.95860242551","959.659542890058","870.357646505282","959.617747570332","975.804297801587","955.991846063988","930.17609522383","945.923962619341","966.675086831586","","","","","","","","","","","",
"High income","HIC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","637976.565866177","637445.155783692","648637.713340672","650684.194347348","672067.746718115","682051.739912684","678699.889635247","671660.858258775","660902.382281102","663423.517475807","673142.362272571","663378.210497486","669977.755079864","653511.019061564","658845.249542987","662981.816864653","654388.433501047","636662.811668863","637367.260863523","636699.061454795","640457.693865655","635917.821821853","627352.508590031","617860.074009459","628490.545679881","618843.112979","619589.72446309","620255.566707056","613076.605280263","616247.926778212","611046.581089054","612605.315010446","604191.630108733","595051.795605462","603563.325620368","602351.159913564","602654.863555702","615053.537051779","607794.256050521","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",
"Honduras","HND","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","1984.08208884372","2044.0072101396","2071.05012617389","2092.01787195782","2285.83776543939","2339.01924340136","2316.5904676569","2404.49083465439","2409.23449843001","2559.94590104384","2551.84727024653","2521.04117923368","2706.53405884924","3042.37835525948","3238.70000316544","3198.65189582467","3161.89154695125","3163.24348902703","3083.75509170874","2950.06320534646","2946.84979634234","3085.33701305639","2971.61005783935","2787.14252873085","3036.18508697756","2887.70521839436","2974.91419839182","2795.2791743667","2941.34457563542","2293.97102964484","2471.18221916324","2591.83759923325","3093.08082469216","3738.91140929392","3782.92234302499","4085.33672646115","3996.31105723469","4086.0227787822","4149.8091785433","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","","264816.183502543","213542.335640223","216017.623318081","226091.492081022","198368.109124947","219410.76836677","216837.282905295","241326.839053238","234985.599286092","268619.530501498","273405.531312072","245216.904193625","271589.43254466","261451.915462983","235281.143994403","229214.74922464","227657.762352934","255255.481265824","224281.686884358","244643.580648871","298153.650077639","255559.085526728","321553.888160407","259733.950369578","272197.320775562","288741.819929175","277785.323889084","282162.696844726","282350.553636751","283772.822754082","287905.365180885","297670.77802382","290463.895809023","291987.396797101","292652.823846569","308805.824048672","384033.996469922","519625.978896823","423067.811498612","","","","","","","","","","","",
"Croatia","HRV","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","1792.36485698986","1835.64949727797","1817.9139578907","1874.78403033861","1995.59010458905","2050.96839916281","2016.43500573726","1990.07910814698","1994.702426605","1976.44606292698","1964.70710178682","1982.66919701022","1987.55116338906","1954.8115662787","1972.82301778419","1925.1012057309","1859.94343642127","1882.05028319048","1832.43787350108","1778.85398432002","1759.28873404634","1690.07062293461","1462.34237558281","1454.28419593415","1295.72035585862","1240.78309641999","1184.3724364463","1165.33723063691","1138.47766793992","1154.80674231171","1124.63816644206","1166.03592656723","1154.1762840667","1195.61844384309","1279.53286050706","1285.41274790173","1341.56822539568","1356.20087184538","1393.02695908601","","","","","","","","","","","",
"Haiti","HTI","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","1659.89251185132","1723.36028005686","1771.48223504052","1720.53962104214","1673.54992017227","1635.56301518224","1630.01704928926","1639.67029795901","1730.37811328977","1750.75259656299","1834.2010479187","1905.607826605","1965.93212470828","1980.57077792252","2006.81277801587","1961.23403673357","1907.38696305427","1835.95708142742","1801.70991243264","1754.79603121314","1664.15284110791","1759.90409136929","2005.42303112828","1902.26798150804","1877.03583194891","1882.41071006577","1904.57023153944","2027.06084619893","2040.2645337701","2073.1902649717","2252.77664680562","2259.26062148878","2267.32925626818","2271.10042066364","2258.47342029346","2253.33117618636","2259.03150752705","2254.2695924284","2249.80408805703","","","","","","","","","","","",
"Hungary","HUN","Agricultural methane emissions (thousand metric tons of CO2 equivalent)","EN.ATM.METH.AG.KT.CE","","","","","","","","","","0","5891.56803137862","6028.64323837145","5798.38799138202","5695.69857102728","5924.73986350405","6151.63468277676","5828.86476047864","6012.02214283107","6206.14607101031","6299.24399055459","6248.21841599695","6263.43800315271","6361.19305545891","6401.82020650061","6413.48005057072","6270.95275963424","5842.29575998218","5823.2150413799","5656.37085537829","5656.20115377858","5328.24945194127","5113.57083755251","4422.34660822761","3772.2046578733","3276.22778971868","3007.63069256163","3081.08951643315","3043.17826307209","2980.12916215471","3021.62695801248","2962.29075167395","2886.64500344974","2831.04924719735","2758.34072282428","2750.55923239275","2613.35821938728","2528.41563785802","2425.0291387788","2335.48161613061","","","","","","","","","","","",
